loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,open_acc,pub_rec_bankruptcies
10000.0,36,12.69,2.0,1,35000.0,0,12.03,0.0,10.0,0.0
3500.0,36,13.49,7.0,1,56000.0,1,10.35,0.0,14.0,0.0
9600.0,36,9.91,5.0,1,35000.0,1,16.49,0.0,8.0,0.0
9875.0,36,7.9,10.0,2,40000.0,1,24.03,0.0,11.0,0.0
21500.0,60,17.58,2.0,3,59000.0,1,22.86,0.0,13.0,0.0
4800.0,36,7.9,6.0,1,48000.0,1,13.0,0.0,7.0,0.0
7800.0,36,6.03,10.0,3,85000.0,1,0.78,0.0,7.0,0.0
20000.0,36,14.27,10.0,2,70000.0,1,6.21,0.0,6.0,0.0
9750.0,36,7.51,4.0,1,35000.0,0,29.04,0.0,9.0,0.0
18000.0,60,15.96,6.0,2,91000.0,1,23.41,0.0,13.0,0.0
5000.0,36,6.03,9.0,2,30000.0,1,16.48,0.0,7.0,0.0
9000.0,36,14.65,4.0,1,45000.0,1,17.01,1.0,21.0,1.0
7200.0,36,7.9,1.0,1,55000.0,1,11.98,0.0,11.0,0.0
3000.0,60,19.03,3.0,1,53004.0,0,10.73,1.0,3.0,0.0
25000.0,60,19.42,10.0,1,60000.0,0,20.04,0.0,12.0,0.0
25000.0,36,15.27,8.0,3,82000.0,1,18.5,0.0,7.0,0.0
10000.0,36,15.96,10.0,1,53000.0,1,13.09,0.0,9.0,0.0
8875.0,36,12.69,5.0,2,35360.0,0,23.11,0.0,9.0,0.0
15550.0,36,11.71,10.0,1,54000.0,1,23.36,0.0,9.0,0.0
17000.0,60,15.27,8.0,1,65000.0,1,16.84,0.0,11.0,0.0
7500.0,36,12.69,5.0,1,65000.0,1,4.41,0.0,15.0,0.0
8875.0,36,8.9,6.0,3,28800.0,1,24.29,0.0,10.0,0.0
4500.0,36,17.27,1.0,1,42000.0,1,4.34,0.0,3.0,0.0
5800.0,36,12.42,3.0,1,36000.0,1,21.67,0.0,9.0,0.0
10000.0,36,11.71,2.0,1,40000.0,1,22.26,0.0,8.0,0.0
10000.0,36,9.91,4.0,1,50000.0,1,19.06,0.0,11.0,0.0
14000.0,36,11.71,1.0,1,52000.0,1,12.97,0.0,6.0,0.0
25000.0,60,19.03,3.0,2,85000.0,1,17.15,1.0,7.0,0.0
12000.0,36,8.9,3.0,1,32000.0,0,6.75,0.0,9.0,0.0
24000.0,36,7.9,6.0,3,75000.0,1,10.58,0.0,9.0,0.0
14000.0,36,14.27,0.0,1,80000.0,1,3.3,0.0,10.0,0.0
12000.0,36,8.9,7.0,2,40246.0,1,17.08,0.0,7.0,0.0
15000.0,60,12.69,3.0,3,30000.0,0,24.76,0.0,7.0,0.0
8050.0,36,12.69,1.0,1,36000.0,0,14.8,0.0,4.0,0.0
5600.0,36,10.65,6.0,1,60000.0,1,16.36,1.0,11.0,1.0
7500.0,36,9.91,3.0,1,31200.0,1,12.35,0.0,14.0,0.0
7000.0,36,11.71,10.0,1,90000.0,1,12.19,0.0,13.0,0.0
5400.0,36,7.9,4.0,1,40000.0,1,10.89,0.0,5.0,0.0
16000.0,36,12.42,1.0,1,90000.0,1,13.67,0.0,11.0,0.0
35000.0,60,12.42,9.0,2,105000.0,1,16.53,0.0,9.0,0.0
6000.0,60,7.9,0.0,1,30084.0,0,1.68,0.0,6.0,0.0
4125.0,60,12.69,10.0,2,36000.0,1,17.73,0.0,5.0,0.0
9800.0,36,16.29,4.0,1,67000.0,1,21.01,0.0,14.0,0.0
15700.0,60,18.25,10.0,2,63000.0,1,17.43,0.0,12.0,0.0
5000.0,36,6.62,1.0,1,276000.0,1,1.82,0.0,7.0,0.0
9900.0,36,11.71,6.0,1,26400.0,1,14.09,0.0,4.0,1.0
15000.0,36,11.71,3.0,2,68400.0,1,5.7,0.0,5.0,0.0
6250.0,36,15.96,1.0,1,29120.0,1,20.85,0.0,5.0,0.0
6400.0,36,16.29,0.0,1,29120.0,1,17.97,0.0,6.0,0.0
8850.0,60,13.49,10.0,2,89122.0,1,7.67,0.0,17.0,0.0
12000.0,36,15.27,4.0,2,54000.0,1,17.07,0.0,10.0,0.0
15000.0,36,8.9,5.0,2,30000.0,1,6.48,0.0,6.0,0.0
6500.0,36,14.27,4.0,2,30000.0,1,10.12,0.0,5.0,0.0
8000.0,36,15.96,10.0,1,50000.0,1,16.34,1.0,10.0,0.0
30000.0,60,21.28,6.0,2,92000.0,1,17.57,0.0,17.0,0.0
15000.0,36,14.65,10.0,2,100500.0,1,14.56,0.0,8.0,0.0
10200.0,36,14.27,3.0,1,40000.0,1,16.53,0.0,7.0,0.0
9000.0,36,12.42,5.0,2,47000.0,1,19.1,0.0,7.0,0.0
6500.0,36,16.29,3.0,2,68000.0,1,21.85,0.0,11.0,0.0
23000.0,60,21.28,8.0,2,95000.0,1,8.94,0.0,9.0,0.0
2000.0,36,7.9,4.0,1,39600.0,1,5.09,0.0,8.0,0.0
8000.0,36,13.49,3.0,3,30000.0,1,14.48,0.0,11.0,0.0
8875.0,36,7.51,1.0,1,30000.0,1,28.4,0.0,11.0,0.0
1500.0,36,18.64,0.0,1,17000.0,0,4.59,0.0,10.0,0.0
8000.0,36,12.42,3.0,1,42000.0,1,20.26,0.0,4.0,0.0
20000.0,60,14.65,10.0,1,75000.0,0,16.51,0.0,10.0,0.0
6500.0,36,11.71,4.0,1,42000.0,1,6.26,0.0,5.0,0.0
9600.0,36,13.49,3.0,2,27000.0,1,10.22,0.0,12.0,0.0
25975.0,60,12.69,10.0,2,130000.0,1,26.13,0.0,15.0,0.0
10000.0,36,7.9,5.0,2,46000.0,1,10.46,0.0,12.0,0.0
15000.0,36,12.42,10.0,2,80000.0,1,5.61,0.0,8.0,0.0
9000.0,36,6.62,3.0,2,45000.0,1,22.05,0.0,7.0,0.0
10000.0,36,7.9,2.0,1,72500.0,1,27.92,0.0,7.0,0.0
14000.0,36,7.9,2.0,1,30000.0,1,15.2,0.0,8.0,0.0
8500.0,36,14.27,9.0,1,50000.0,0,8.5,0.0,15.0,0.0
15000.0,60,19.03,9.0,1,75000.0,1,2.82,0.0,9.0,0.0
4500.0,36,15.96,5.0,2,65000.0,1,14.66,0.0,20.0,0.0
3000.0,36,7.51,10.0,2,65000.0,1,27.91,0.0,10.0,0.0
10000.0,36,9.91,4.0,2,120000.0,1,7.98,0.0,7.0,0.0
21250.0,60,16.77,5.0,2,42500.0,1,19.93,0.0,7.0,0.0
33425.0,60,13.49,2.0,2,75000.0,0,25.71,0.0,10.0,0.0
35000.0,60,19.42,8.0,1,195000.0,1,11.72,0.0,17.0,0.0
7200.0,36,15.27,4.0,1,54990.0,1,20.95,0.0,16.0,0.0
18000.0,60,11.71,0.0,1,40000.0,0,18.18,0.0,6.0,0.0
23000.0,36,7.9,2.0,2,137000.0,1,8.13,0.0,11.0,0.0
20000.0,60,16.77,10.0,1,60000.0,0,9.46,0.0,13.0,0.0
6000.0,60,17.58,3.0,1,30120.0,1,15.54,0.0,8.0,0.0
7000.0,36,8.9,1.0,1,46000.0,1,7.9,0.0,7.0,0.0
21000.0,36,12.69,8.0,2,135000.0,1,8.52,0.0,11.0,0.0
13000.0,36,9.91,10.0,1,65000.0,1,8.82,0.0,10.0,0.0
18000.0,36,6.62,2.0,2,78000.0,1,6.35,0.0,8.0,0.0
7200.0,36,6.03,5.0,2,60000.0,1,2.54,0.0,6.0,0.0
16500.0,36,8.9,10.0,1,48000.0,1,13.1,0.0,7.0,0.0
8125.0,36,7.9,0.0,1,25000.0,1,24.34,0.0,13.0,0.0
18800.0,36,7.51,3.0,2,82000.0,1,13.76,1.0,14.0,0.0
26800.0,36,19.03,10.0,2,82000.0,1,21.59,0.0,12.0,0.0
19200.0,36,7.9,5.0,2,42000.0,1,19.66,0.0,13.0,0.0
12875.0,60,17.58,3.0,1,27600.0,1,18.7,0.0,4.0,0.0
4000.0,36,12.42,5.0,2,38000.0,1,19.64,0.0,11.0,0.0
4000.0,36,16.29,4.0,1,35000.0,1,9.22,0.0,7.0,0.0
12000.0,36,9.91,10.0,3,33000.0,1,18.8,0.0,5.0,0.0
2625.0,36,11.71,10.0,2,52800.0,1,14.52,0.0,8.0,0.0
18000.0,60,13.49,10.0,2,40900.0,1,13.7,0.0,10.0,0.0
7000.0,36,9.91,10.0,1,73882.0,1,11.45,0.0,10.0,0.0
11300.0,36,12.69,7.0,2,36000.0,1,16.33,0.0,9.0,0.0
4000.0,36,9.91,10.0,2,130000.0,1,10.05,0.0,12.0,0.0
8000.0,36,6.03,10.0,2,57200.0,1,4.72,0.0,18.0,0.0
14400.0,36,18.25,5.0,1,51871.0,0,7.82,0.0,5.0,0.0
4375.0,36,12.42,2.0,3,15000.0,1,13.92,0.0,3.0,0.0
4100.0,36,7.51,9.0,2,70197.0,1,6.58,0.0,7.0,0.0
6000.0,36,8.9,7.0,1,47000.0,1,14.43,0.0,8.0,0.0
4200.0,60,17.27,9.0,1,43000.0,0,10.13,0.0,9.0,0.0
4000.0,36,6.62,6.0,2,120000.0,1,3.89,0.0,13.0,0.0
3000.0,36,10.65,10.0,2,86004.0,0,13.37,0.0,8.0,0.0
5400.0,36,12.69,10.0,2,75000.0,1,8.8,0.0,6.0,0.0
15000.0,36,16.29,1.0,1,110000.0,0,21.99,2.0,12.0,0.0
20000.0,60,18.64,3.0,2,80000.0,1,23.47,0.0,8.0,0.0
10400.0,36,12.69,4.0,1,44000.0,1,19.91,0.0,6.0,0.0
4500.0,60,17.58,7.0,2,51600.0,1,22.63,0.0,8.0,0.0
11500.0,36,12.42,0.0,1,38500.0,1,13.06,0.0,8.0,0.0
10000.0,36,6.62,4.0,1,75000.0,1,24.85,0.0,19.0,0.0
18225.0,60,13.49,10.0,2,37320.0,1,20.8,0.0,8.0,0.0
3600.0,36,8.9,10.0,1,55000.0,1,5.48,0.0,8.0,0.0
18500.0,60,11.71,2.0,1,100000.0,1,0.72,0.0,7.0,0.0
16800.0,60,18.25,10.0,2,70000.0,1,21.5,0.0,10.0,0.0
10000.0,36,17.27,8.0,1,68000.0,0,17.15,0.0,7.0,0.0
15000.0,36,18.25,10.0,2,66000.0,1,8.49,2.0,10.0,0.0
8000.0,36,11.71,8.0,1,85000.0,1,10.22,0.0,12.0,0.0
25000.0,60,16.77,1.0,1,83004.0,1,13.66,0.0,10.0,0.0
16000.0,36,7.9,1.0,1,51000.0,0,24.66,0.0,8.0,0.0
8000.0,36,10.65,2.0,1,55000.0,1,11.56,0.0,9.0,0.0
7200.0,36,7.51,10.0,2,47000.0,1,19.74,0.0,12.0,0.0
12000.0,36,7.51,4.0,1,86000.0,1,13.3,0.0,16.0,0.0
2200.0,36,15.27,10.0,3,48000.0,0,5.47,0.0,3.0,0.0
20000.0,60,12.69,10.0,1,49000.0,1,17.78,0.0,10.0,0.0
28000.0,60,12.42,4.0,2,85000.0,1,15.87,0.0,10.0,0.0
6000.0,36,7.51,2.0,2,50000.0,1,23.86,0.0,8.0,0.0
25000.0,60,19.42,10.0,1,105000.0,0,21.13,0.0,16.0,0.0
8000.0,60,8.9,1.0,1,51204.0,0,25.12,0.0,16.0,0.0
14400.0,36,15.27,2.0,1,42996.0,1,0.98,0.0,3.0,0.0
20000.0,60,19.03,5.0,1,60000.0,1,18.06,0.0,11.0,0.0
25000.0,60,14.27,10.0,2,85000.0,1,13.41,0.0,11.0,0.0
14050.0,36,8.9,3.0,2,120000.0,1,2.21,0.0,9.0,0.0
6000.0,36,13.49,10.0,3,62691.0,1,3.16,0.0,5.0,0.0
16100.0,60,11.71,0.0,2,36000.0,1,27.8,0.0,10.0,0.0
35000.0,60,20.3,3.0,3,85000.0,0,16.39,0.0,10.0,0.0
10525.0,36,7.9,4.0,1,49668.0,1,7.27,0.0,4.0,0.0
7200.0,36,15.96,2.0,1,30000.0,1,5.2,0.0,2.0,0.0
18500.0,60,10.65,10.0,3,40000.0,1,26.34,0.0,8.0,0.0
12000.0,36,13.49,10.0,2,40000.0,1,16.2,0.0,15.0,0.0
12000.0,36,11.71,5.0,2,100000.0,1,6.58,0.0,10.0,0.0
3000.0,36,11.71,2.0,1,56312.0,1,16.03,0.0,6.0,0.0
9500.0,36,16.29,10.0,1,54011.0,1,18.51,0.0,9.0,0.0
19775.0,36,12.42,2.0,1,49110.32,1,17.57,0.0,10.0,0.0
12000.0,60,14.65,0.0,1,75000.0,0,16.13,0.0,14.0,0.0
28000.0,60,14.27,7.0,2,95000.0,1,9.46,0.0,9.0,0.0
30000.0,36,12.42,2.0,1,80000.0,1,22.23,0.0,8.0,0.0
16000.0,36,10.65,9.0,2,55000.0,1,13.33,0.0,8.0,0.0
14500.0,36,14.65,8.0,1,90000.0,1,5.24,0.0,17.0,0.0
11700.0,60,14.65,3.0,1,68500.0,1,18.17,0.0,12.0,0.0
4150.0,36,10.65,4.0,1,100000.0,1,1.99,0.0,7.0,0.0
15000.0,60,11.71,10.0,2,72000.0,1,26.48,0.0,8.0,0.0
24000.0,36,16.77,6.0,1,70000.0,1,12.57,0.0,10.0,0.0
21250.0,36,12.42,5.0,1,37000.0,0,14.27,0.0,8.0,0.0
10000.0,36,14.27,10.0,3,75000.0,1,13.46,0.0,9.0,0.0
25000.0,60,18.25,0.0,2,75000.0,1,10.58,0.0,13.0,0.0
4000.0,36,15.96,6.0,1,39000.0,1,21.91,0.0,6.0,0.0
15000.0,36,11.71,0.0,1,60000.0,1,8.86,0.0,11.0,0.0
20000.0,60,13.49,3.0,1,68000.0,1,9.09,0.0,7.0,0.0
15000.0,60,17.58,3.0,2,110000.0,1,12.36,0.0,5.0,0.0
3600.0,36,15.96,3.0,1,40000.0,1,12.78,0.0,5.0,0.0
6000.0,60,19.03,5.0,3,31000.0,1,20.13,0.0,5.0,0.0
15000.0,36,15.27,10.0,1,60000.0,0,10.72,0.0,7.0,0.0
12000.0,60,18.25,3.0,1,43000.0,1,15.24,0.0,14.0,0.0
12375.0,36,7.51,6.0,1,42000.0,1,28.06,0.0,13.0,0.0
4000.0,36,12.69,6.0,1,30000.0,0,17.6,0.0,8.0,0.0
13000.0,36,10.65,10.0,2,50000.0,1,20.11,0.0,13.0,0.0
5000.0,36,6.62,1.0,2,39396.0,1,8.16,0.0,6.0,0.0
5000.0,36,15.96,7.0,3,98000.0,1,19.63,0.0,11.0,0.0
26000.0,36,11.71,10.0,1,62500.0,1,16.55,0.0,4.0,0.0
15000.0,60,18.64,8.0,2,95000.0,1,17.97,0.0,15.0,0.0
4000.0,60,19.91,10.0,1,45000.0,0,15.2,0.0,5.0,1.0
8000.0,36,7.9,10.0,1,32400.0,1,7.56,0.0,9.0,0.0
16000.0,36,9.91,10.0,1,50000.0,1,15.1,0.0,9.0,0.0
20000.0,60,9.91,10.0,2,114996.0,1,11.19,0.0,14.0,0.0
12000.0,36,14.65,6.0,1,54400.0,0,13.81,0.0,14.0,0.0
7000.0,36,11.71,7.0,2,72800.0,1,24.64,0.0,12.0,0.0
8000.0,60,20.3,1.0,1,42500.0,0,14.23,0.0,10.0,0.0
13000.0,60,23.52,10.0,1,61000.0,1,11.65,0.0,10.0,0.0
13000.0,36,16.29,10.0,1,28000.0,0,12.9,0.0,4.0,0.0
20000.0,60,21.28,2.0,3,120000.0,1,16.72,0.0,12.0,0.0
18000.0,36,13.49,8.0,2,96000.0,1,16.4,0.0,16.0,0.0
10000.0,36,16.29,3.0,1,83200.0,1,17.03,0.0,8.0,0.0
22250.0,60,15.27,8.0,1,45000.0,1,23.07,0.0,9.0,0.0
24000.0,60,17.58,5.0,1,68809.0,0,21.29,0.0,10.0,0.0
11200.0,36,12.42,3.0,1,75000.0,0,22.88,0.0,8.0,0.0
7000.0,36,10.65,3.0,1,52000.0,1,18.16,0.0,11.0,0.0
8000.0,36,6.03,6.0,1,57600.0,1,11.52,0.0,8.0,0.0
22500.0,60,16.77,4.0,1,48500.0,1,10.91,0.0,7.0,0.0
12000.0,36,17.27,2.0,1,95000.0,1,11.1,0.0,9.0,0.0
22000.0,36,14.65,0.0,1,58000.0,1,12.1,0.0,11.0,0.0
6200.0,36,10.65,10.0,2,24000.0,1,19.95,0.0,10.0,0.0
15900.0,36,9.91,9.0,2,58000.0,1,21.72,0.0,7.0,0.0
16000.0,36,6.62,3.0,2,104000.0,1,2.78,0.0,10.0,0.0
5000.0,36,11.71,4.0,1,35000.0,1,4.01,0.0,3.0,0.0
3150.0,36,15.27,5.0,1,53000.0,1,4.37,0.0,6.0,0.0
12000.0,36,14.27,2.0,1,28000.0,0,8.49,0.0,9.0,0.0
28000.0,36,7.9,4.0,2,118000.0,0,5.29,0.0,7.0,0.0
5000.0,36,12.42,0.0,1,40000.0,1,22.59,0.0,9.0,0.0
3000.0,36,7.9,10.0,2,65000.0,0,4.89,0.0,4.0,0.0
8400.0,36,6.62,2.0,1,25000.0,1,11.86,0.0,9.0,0.0
7000.0,36,10.65,10.0,2,36000.0,1,24.0,0.0,14.0,0.0
18550.0,60,19.42,2.0,1,45000.0,1,21.68,0.0,9.0,1.0
2000.0,36,9.91,1.0,2,231252.0,1,11.43,0.0,19.0,0.0
12000.0,60,14.65,3.0,1,65000.0,1,14.44,0.0,12.0,0.0
28000.0,60,12.42,8.0,2,84996.0,0,23.41,0.0,13.0,0.0
10000.0,36,7.9,6.0,1,66000.0,1,12.42,0.0,8.0,0.0
25000.0,36,19.42,2.0,2,92000.0,1,21.68,0.0,9.0,0.0
8000.0,36,11.71,10.0,1,70000.0,1,20.21,0.0,9.0,0.0
16000.0,60,18.25,10.0,2,49000.0,0,18.39,0.0,15.0,0.0
25000.0,36,11.71,8.0,2,76896.0,1,13.9,0.0,12.0,0.0
2000.0,36,9.91,10.0,1,24000.0,1,13.5,0.0,6.0,1.0
16800.0,36,14.65,2.0,1,60000.0,1,14.52,0.0,7.0,0.0
8000.0,36,8.9,3.0,2,120000.0,1,10.52,0.0,10.0,0.0
12000.0,60,12.69,9.0,2,57000.0,1,19.71,0.0,10.0,0.0
11000.0,36,7.9,4.0,2,80000.0,0,4.74,0.0,8.0,0.0
5000.0,36,16.29,6.0,2,85000.0,0,22.81,0.0,9.0,0.0
18000.0,36,16.29,10.0,3,140000.0,1,21.8,0.0,14.0,0.0
10000.0,36,12.69,6.0,3,36000.0,0,15.9,0.0,8.0,0.0
5000.0,36,9.91,0.0,1,70000.0,1,13.92,0.0,9.0,0.0
10000.0,36,16.29,4.0,1,51360.0,1,16.61,0.0,8.0,0.0
25000.0,36,9.91,4.0,1,163000.0,1,4.4,0.0,5.0,0.0
2400.0,36,12.69,4.0,2,59393.0,1,13.7,0.0,12.0,0.0
3000.0,36,16.29,4.0,2,65000.0,0,15.16,0.0,12.0,0.0
7700.0,36,16.77,3.0,1,29772.96,0,18.58,0.0,6.0,0.0
2400.0,36,13.49,0.0,3,12996.0,1,4.71,0.0,5.0,0.0
18500.0,60,19.03,10.0,2,68000.0,1,20.89,0.0,12.0,0.0
5000.0,36,10.65,1.0,3,44475.0,1,17.11,0.0,9.0,0.0
14000.0,36,17.58,10.0,2,88000.0,1,7.73,3.0,13.0,0.0
24500.0,60,20.89,4.0,1,85000.0,0,9.09,0.0,6.0,0.0
2400.0,36,10.65,3.0,2,36000.0,1,15.7,0.0,6.0,0.0
1800.0,36,12.42,7.0,1,117000.0,1,15.86,0.0,5.0,0.0
22200.0,36,19.42,2.0,1,160000.0,0,13.33,0.0,12.0,0.0
21400.0,60,19.42,3.0,1,80000.0,1,19.66,0.0,16.0,0.0
13000.0,36,7.9,10.0,1,28000.0,0,16.93,0.0,7.0,0.0
8000.0,36,12.69,5.0,1,48000.0,1,15.33,2.0,10.0,0.0
3600.0,36,12.69,10.0,2,60000.0,0,19.0,0.0,10.0,0.0
12375.0,60,23.13,5.0,1,40000.0,0,20.88,0.0,27.0,0.0
9400.0,36,9.91,2.0,1,45500.0,1,11.84,0.0,7.0,0.0
9600.0,36,14.27,6.0,2,156000.0,1,15.54,0.0,16.0,0.0
17000.0,36,10.65,1.0,1,40000.0,1,18.63,0.0,8.0,0.0
25000.0,60,19.03,10.0,2,96000.0,1,16.19,0.0,15.0,0.0
16950.0,60,16.77,10.0,2,50000.0,1,14.47,0.0,12.0,0.0
30000.0,60,19.03,10.0,2,80000.0,1,26.82,0.0,8.0,0.0
10800.0,36,14.27,6.0,2,110000.0,1,2.67,0.0,10.0,0.0
6000.0,36,7.9,10.0,1,59400.0,1,19.17,0.0,9.0,0.0
35000.0,36,8.9,10.0,2,106000.0,1,12.09,0.0,10.0,0.0
10000.0,36,10.65,7.0,1,36000.0,1,14.0,0.0,5.0,0.0
15000.0,60,19.91,4.0,1,51000.0,1,20.85,0.0,13.0,0.0
5000.0,36,12.69,2.0,1,25000.0,1,20.54,0.0,15.0,0.0
3000.0,60,17.27,5.0,1,35000.0,1,11.42,0.0,11.0,0.0
7100.0,36,14.65,1.0,1,33000.0,0,23.85,0.0,10.0,0.0
12000.0,36,16.77,10.0,2,93000.0,1,13.46,0.0,12.0,0.0
22400.0,60,22.74,6.0,1,85000.0,0,7.02,2.0,14.0,0.0
5825.0,36,10.65,8.0,1,50000.0,1,13.25,0.0,9.0,0.0
22250.0,36,12.69,2.0,1,41000.0,0,15.63,0.0,8.0,0.0
18000.0,60,16.77,2.0,1,50000.0,1,21.22,0.0,9.0,0.0
6000.0,36,12.42,4.0,1,30000.0,1,7.2,0.0,4.0,0.0
7650.0,36,11.71,5.0,1,57000.0,0,23.96,0.0,10.0,0.0
21000.0,60,18.25,2.0,1,110000.0,1,13.55,0.0,9.0,0.0
20675.0,60,15.27,7.0,1,50132.0,0,23.31,0.0,6.0,0.0
13200.0,36,7.9,6.0,2,62500.0,1,12.06,0.0,7.0,0.0
12000.0,36,7.51,0.0,1,60000.0,1,20.7,0.0,11.0,0.0
20000.0,60,19.03,6.0,1,130000.0,1,9.06,0.0,9.0,1.0
15000.0,36,6.03,7.0,1,60000.0,1,12.78,0.0,13.0,0.0
27050.0,60,18.64,5.0,2,65000.0,1,19.75,0.0,12.0,0.0
22500.0,60,17.27,3.0,2,67735.0,1,18.8,0.0,8.0,0.0
20500.0,60,12.69,0.0,1,47800.0,0,28.32,0.0,10.0,0.0
12800.0,36,12.42,1.0,2,99600.0,1,19.95,0.0,13.0,0.0
27575.0,36,10.65,1.0,2,54000.0,1,12.27,0.0,8.0,0.0
7000.0,36,12.69,8.0,1,49000.0,1,14.42,0.0,9.0,0.0
7600.0,60,16.77,1.0,1,33996.0,1,16.52,0.0,6.0,0.0
29000.0,60,12.42,10.0,1,65000.0,0,7.22,0.0,6.0,0.0
10000.0,36,14.27,4.0,1,44160.0,1,18.29,0.0,6.0,0.0
14125.0,36,7.9,5.0,1,32000.0,1,22.54,0.0,12.0,0.0
12000.0,36,6.62,0.0,2,94500.0,1,4.17,0.0,11.0,0.0
9575.0,36,6.62,3.0,1,19498.0,1,18.34,0.0,7.0,0.0
12000.0,60,20.3,1.0,1,30000.0,1,18.76,1.0,8.0,0.0
12000.0,36,15.96,9.0,2,88000.0,0,10.6,0.0,11.0,0.0
10000.0,36,12.69,4.0,1,45000.0,1,22.61,0.0,14.0,0.0
10000.0,36,15.96,1.0,1,37500.0,1,19.46,0.0,12.0,0.0
25000.0,60,14.27,5.0,2,89000.0,1,10.77,0.0,8.0,0.0
24000.0,36,9.91,4.0,1,120000.0,1,14.17,0.0,10.0,0.0
14575.0,36,10.65,7.0,1,35000.0,1,16.46,0.0,8.0,0.0
9000.0,36,7.51,0.0,2,50000.0,1,4.44,0.0,10.0,0.0
10000.0,36,13.49,10.0,1,30000.0,0,20.96,0.0,10.0,0.0
7125.0,36,17.58,7.0,1,25279.67,1,16.8,0.0,3.0,0.0
15000.0,60,10.65,10.0,1,29000.0,1,15.14,0.0,6.0,0.0
13000.0,36,13.49,6.0,1,65000.0,1,17.11,0.0,18.0,0.0
12000.0,60,12.69,7.0,1,30000.0,1,10.44,0.0,5.0,0.0
18000.0,60,20.3,2.0,1,68000.0,1,17.98,0.0,10.0,0.0
30000.0,60,14.27,10.0,1,90000.0,1,19.12,0.0,11.0,0.0
21600.0,36,17.27,2.0,2,58600.0,0,10.85,0.0,8.0,0.0
7600.0,60,16.77,5.0,3,50000.0,1,6.29,0.0,13.0,0.0
7000.0,36,12.42,10.0,1,85000.0,1,15.11,0.0,15.0,0.0
7000.0,36,8.9,5.0,1,45000.0,1,24.48,0.0,13.0,0.0
3600.0,36,17.27,7.0,2,44004.0,1,5.59,1.0,3.0,0.0
3500.0,36,12.69,10.0,2,84996.0,1,5.36,2.0,6.0,0.0
5000.0,36,8.9,6.0,1,33000.0,1,16.47,0.0,9.0,0.0
10000.0,36,11.71,5.0,2,60000.0,1,17.3,0.0,11.0,0.0
4500.0,36,13.49,0.0,3,19200.0,1,19.56,0.0,7.0,0.0
12000.0,36,11.71,10.0,1,62000.0,1,6.74,0.0,5.0,0.0
12000.0,60,19.03,1.0,1,38500.0,1,10.91,2.0,15.0,0.0
10700.0,36,12.42,4.0,1,68000.0,1,16.41,0.0,7.0,0.0
6000.0,36,10.65,1.0,1,30000.0,1,19.36,0.0,8.0,0.0
20000.0,36,7.9,10.0,1,50000.0,1,12.84,0.0,9.0,0.0
10800.0,60,16.77,2.0,1,23000.0,1,11.22,0.0,5.0,0.0
25000.0,60,19.03,10.0,1,50400.0,1,20.67,0.0,10.0,0.0
20000.0,60,14.27,5.0,1,110000.0,1,10.3,0.0,7.0,0.0
3600.0,36,13.49,1.0,1,40000.0,1,12.99,0.0,5.0,0.0
6000.0,36,8.9,10.0,1,83954.0,1,17.48,0.0,12.0,0.0
10375.0,36,14.27,5.0,1,35000.0,1,22.39,0.0,7.0,0.0
25000.0,36,8.9,4.0,1,60000.0,1,25.4,0.0,9.0,0.0
10000.0,36,16.29,4.0,1,40000.0,1,19.98,0.0,6.0,0.0
10000.0,60,12.42,2.0,1,42336.0,1,10.18,0.0,6.0,0.0
6000.0,36,12.42,4.0,1,92000.0,1,10.6,0.0,6.0,0.0
8000.0,36,7.9,2.0,1,75000.0,1,8.7,0.0,6.0,0.0
35000.0,60,12.42,10.0,1,90000.0,1,26.33,0.0,13.0,0.0
10000.0,36,11.71,4.0,2,45000.0,1,12.48,0.0,11.0,0.0
11000.0,36,7.51,8.0,1,48000.0,1,24.1,0.0,7.0,0.0
5000.0,36,9.91,6.0,2,110000.0,1,6.38,0.0,10.0,0.0
6500.0,36,10.65,0.0,1,30600.0,1,13.45,0.0,9.0,0.0
20000.0,60,20.3,4.0,1,69000.0,1,18.02,0.0,12.0,0.0
12000.0,36,12.69,4.0,1,45000.0,1,8.85,0.0,9.0,0.0
8250.0,60,19.91,3.0,1,27500.0,0,20.25,0.0,8.0,0.0
21000.0,36,7.9,10.0,2,150500.0,1,3.69,0.0,11.0,0.0
8400.0,36,16.77,2.0,1,32000.0,1,16.95,0.0,5.0,0.0
7000.0,36,12.69,5.0,1,37500.0,1,21.38,0.0,12.0,0.0
12000.0,36,12.42,0.0,1,60000.0,0,6.3,0.0,8.0,0.0
7200.0,36,11.71,2.0,1,33000.0,0,12.69,0.0,10.0,0.0
12000.0,36,10.65,10.0,1,70000.0,1,26.06,0.0,15.0,0.0
12800.0,60,14.27,9.0,1,75000.0,1,16.75,0.0,14.0,0.0
3050.0,36,9.91,1.0,1,16800.0,1,3.5,0.0,3.0,0.0
9000.0,36,14.65,1.0,1,38000.0,1,19.55,0.0,9.0,0.0
10000.0,36,11.71,5.0,3,35000.0,0,11.79,0.0,9.0,0.0
10000.0,36,9.91,0.0,2,95000.0,1,18.37,0.0,14.0,0.0
10000.0,36,14.27,10.0,2,77400.0,0,20.05,0.0,14.0,0.0
8500.0,36,16.29,0.0,1,61000.0,1,11.76,0.0,15.0,0.0
